* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 28-jun-2021 11:38:06
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 119,4 dB, 118,0 dBC, 119,7 dBA
* Measurement: jun 28 11:38:06
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3093.750 85.037 0
3099.609 84.825 0
3105.469 85.668 0
3111.328 85.242 0
3117.188 84.257 0
3123.047 85.277 0
3128.906 85.612 0
3134.766 85.661 0
3140.625 85.228 0
3146.484 85.708 0
3152.344 86.371 0
3158.203 87.146 0
3164.062 87.230 0
3169.922 86.881 0
3175.781 86.303 0
3181.641 86.167 0
3187.500 87.244 0
3193.359 86.585 0
3199.219 86.602 0
3205.078 87.017 0
3210.938 86.151 0
3216.797 86.119 0
3222.656 87.322 0
3228.516 87.134 0
3234.375 86.911 0
3240.234 87.628 0
3246.094 88.275 0
3251.953 88.409 0
3257.812 88.173 0
3263.672 87.989 0
3269.531 87.352 0
3275.391 87.357 0
3281.250 87.746 0
3287.109 87.414 0
3292.969 87.384 0
3298.828 87.874 0
3304.688 87.704 0
3310.547 87.958 0
3316.406 87.914 0
3322.266 88.868 0
3328.125 89.808 0
3333.984 89.564 0
3339.844 88.555 0
3345.703 87.722 0
3351.562 88.955 0
3357.422 88.494 0
3363.281 89.373 0
3369.141 89.226 0
3375.000 87.838 0
3380.859 88.952 0
3386.719 89.204 0
3392.578 88.769 0
3398.438 90.602 0
3404.297 90.407 0
3410.156 89.760 0
3416.016 90.657 0
3421.875 90.597 0
3427.734 88.663 0
3433.594 90.149 0
3439.453 89.506 0
3445.312 90.107 0
3451.172 89.449 0
3457.031 89.826 0
3462.891 90.400 0
3468.750 90.659 0
3474.609 88.949 0
3480.469 89.375 0
3486.328 90.753 0
3492.188 90.920 0
3498.047 90.021 0
3503.906 90.798 0
3509.766 89.452 0
3515.625 89.861 0
3521.484 90.556 0
3527.344 91.741 0
3533.203 90.841 0
3539.062 90.943 0
3544.922 90.375 0
3550.781 91.363 0
3556.641 90.442 0
3562.500 88.786 0
3568.359 91.780 0
3574.219 92.137 0
3580.078 91.768 0
3585.938 91.271 0
3591.797 91.379 0
3597.656 91.876 0
3603.516 91.079 0
3609.375 91.841 0
3615.234 90.776 0
3621.094 90.504 0
3626.953 90.380 0
3632.812 90.985 0
3638.672 92.562 0
3644.531 92.307 0
3650.391 92.482 0
3656.250 91.401 0
3662.109 90.417 0
3667.969 90.869 0
3673.828 91.168 0
3679.688 91.766 0
3685.547 91.409 0
3691.406 92.333 0
3697.266 92.456 0
3703.125 90.388 0
3708.984 90.357 0
3714.844 90.820 0
3720.703 91.141 0
3726.562 92.948 0
3732.422 92.268 0
3738.281 91.982 0
3744.141 91.692 0
3750.000 92.271 0
3755.859 92.211 0
3761.719 92.007 0
3767.578 92.392 0
3773.438 93.385 0
3779.297 94.347 0
3785.156 93.629 0
3791.016 92.134 0
3796.875 93.377 0
3802.734 94.998 0
3808.594 94.100 0
3814.453 94.542 0
3820.312 94.154 0
3826.172 94.286 0
3832.031 92.089 0
3837.891 92.470 0
3843.750 92.697 0
3849.609 93.319 0
3855.469 93.668 0
3861.328 93.461 0
3867.188 92.414 0
3873.047 92.556 0
3878.906 92.106 0
3884.766 92.139 0
3890.625 90.694 0
3896.484 90.291 0
3902.344 92.294 0
3908.203 93.426 0
3914.062 93.048 0
3919.922 92.422 0
3925.781 92.232 0
3931.641 92.478 0
3937.500 92.875 0
3943.359 94.201 0
3949.219 94.948 0
3955.078 94.268 0
3960.938 92.556 0
3966.797 93.796 0
3972.656 93.774 0
3978.516 94.201 0
3984.375 93.131 0
3990.234 92.791 0
3996.094 92.930 0
4001.953 92.693 0
4007.812 92.363 0
