* Measurement data measured by REW V5,19
* Source: Input device not selected, no input selected, L, volume: no control
* Format: 8192-point spectrum using Hann window and 32 averages 
* Dated: 23-jun-2021 12:56:12
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 8192-point spectrum using Hann window and 32 averages Input RMS 113,6 dB, 112,2 dBC, 113,9 dBA
* Measurement: jun 23 12:56:12
* Smoothing: None
* Frequency Step: 5.859375 Hz
* Start Frequency: 10.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4341.797 86.959 0
4347.656 86.788 0
4353.516 86.820 0
4359.375 87.108 0
4365.234 87.644 0
4371.094 88.077 0
4376.953 87.091 0
4382.812 87.104 0
4388.672 88.242 0
4394.531 88.352 0
4400.391 88.018 0
4406.250 89.536 0
4412.109 89.618 0
4417.969 89.403 0
4423.828 89.545 0
4429.688 90.730 0
4435.547 90.446 0
4441.406 90.836 0
4447.266 90.870 0
4453.125 90.736 0
4458.984 89.951 0
4464.844 90.693 0
4470.703 91.628 0
4476.562 90.597 0
4482.422 90.568 0
4488.281 89.204 0
4494.141 90.131 0
4500.000 89.627 0
4505.859 90.573 0
4511.719 90.321 0
4517.578 89.525 0
4523.438 89.472 0
4529.297 90.989 0
4535.156 91.592 0
4541.016 91.125 0
4546.875 91.726 0
4552.734 91.817 0
4558.594 91.485 0
4564.453 91.565 0
4570.312 92.030 0
4576.172 91.915 0
4582.031 91.036 0
4587.891 91.261 0
4593.750 90.084 0
4599.609 90.992 0
4605.469 91.375 0
4611.328 91.041 0
4617.188 91.307 0
4623.047 90.488 0
4628.906 91.952 0
4634.766 91.943 0
4640.625 91.199 0
4646.484 90.895 0
4652.344 90.041 0
4658.203 90.982 0
4664.062 91.292 0
4669.922 91.852 0
4675.781 90.687 0
4681.641 89.689 0
4687.500 90.871 0
4693.359 90.318 0
4699.219 90.614 0
4705.078 90.701 0
4710.938 91.353 0
4716.797 90.096 0
4722.656 89.476 0
4728.516 90.246 0
4734.375 89.781 0
4740.234 89.350 0
4746.094 88.300 0
4751.953 88.317 0
4757.812 90.995 0
4763.672 90.990 0
4769.531 89.530 0
4775.391 90.352 0
4781.250 90.302 0
4787.109 89.415 0
4792.969 89.809 0
4798.828 90.024 0
4804.688 88.967 0
4810.547 88.653 0
4816.406 90.101 0
4822.266 89.133 0
4828.125 90.383 0
4833.984 90.511 0
4839.844 90.042 0
4845.703 89.354 0
4851.562 88.644 0
4857.422 87.985 0
4863.281 88.463 0
4869.141 88.905 0
4875.000 89.554 0
4880.859 88.603 0
4886.719 88.163 0
4892.578 88.294 0
4898.438 89.058 0
4904.297 89.729 0
4910.156 89.038 0
4916.016 88.230 0
4921.875 88.942 0
4927.734 90.277 0
4933.594 90.634 0
4939.453 89.607 0
4945.312 89.430 0
4951.172 88.683 0
4957.031 90.148 0
4962.891 89.966 0
4968.750 88.234 0
4974.609 87.957 0
4980.469 88.726 0
4986.328 88.002 0
4992.188 87.545 0
4998.047 88.542 0
5003.906 89.206 0
5009.766 89.098 0
5015.625 89.944 0
5021.484 88.224 0
5027.344 86.239 0
5033.203 87.228 0
5039.062 88.623 0
5044.922 88.667 0
5050.781 88.310 0
5056.641 88.703 0
5062.500 87.663 0
5068.359 87.146 0
5074.219 88.452 0
5080.078 88.455 0
5085.938 87.617 0
5091.797 87.807 0
5097.656 86.553 0
5103.516 87.003 0
5109.375 88.304 0
5115.234 88.416 0
5121.094 88.151 0
5126.953 88.508 0
5132.812 87.580 0
5138.672 87.421 0
5144.531 88.270 0
5150.391 87.076 0
5156.250 87.224 0
5162.109 87.347 0
5167.969 87.102 0
5173.828 86.175 0
5179.688 85.719 0
5185.547 86.455 0
5191.406 87.003 0
5197.266 87.332 0
5203.125 87.572 0
5208.984 86.656 0
5214.844 86.606 0
5220.703 86.922 0
5226.562 87.845 0
5232.422 85.623 0
5238.281 85.366 0
5244.141 85.856 0
5250.000 86.697 0
5255.859 86.579 0
5261.719 86.055 0
5267.578 87.020 0
5273.438 88.001 0
5279.297 87.744 0
5285.156 87.246 0
5291.016 86.966 0
5296.875 84.956 0
5302.734 84.659 0
5308.594 85.763 0
5314.453 86.355 0
5320.312 86.357 0
5326.172 86.312 0
5332.031 86.724 0
5337.891 86.840 0
5343.750 86.202 0
5349.609 85.916 0
5355.469 86.563 0
5361.328 86.797 0
5367.188 86.124 0
5373.047 86.129 0
5378.906 86.567 0
5384.766 86.551 0
5390.625 86.413 0
5396.484 85.450 0
5402.344 85.446 0
5408.203 86.520 0
5414.062 85.609 0
5419.922 85.745 0
5425.781 85.961 0
5431.641 85.600 0
5437.500 85.003 0
5443.359 85.292 0
5449.219 83.602 0
5455.078 84.881 0
5460.938 86.083 0
5466.797 84.299 0
5472.656 85.429 0
5478.516 84.580 0
5484.375 82.346 0
